id,price,brand,model,year,title_status,mileage,color,state,country,condition,car_age,price_per_mile,mileage_category,age_group,brand_name,brand_tier,is_salvage
2060,17899,ford,doors,2015,clean vehicle,39159.0,magnetic metallic,new york,usa,9 days left,11,0.457073544433095,Medium,Old,Ford,Mid,0
2061,26000,ford,flex,2019,clean vehicle,18708.0,black,illinois,usa,2 days left,7,1.389705489336683,Low,Recent,Ford,Mid,0
2062,14000,ford,doors,2015,clean vehicle,79430.0,magnetic metallic,new jersey,usa,9 days left,11,0.17625360375671967,Medium,Old,Ford,Mid,0
2063,15500,ford,flex,2019,clean vehicle,12393.0,gray,illinois,usa,19 hours left,7,1.2506051315152493,Low,Recent,Ford,Mid,0
2064,16888,ford,doors,2015,clean vehicle,56329.0,black,new york,usa,9 days left,11,0.29980472217290965,Medium,Old,Ford,Mid,0
2065,28000,ford,f-150,2019,clean vehicle,12155.0,silver,illinois,usa,2 days left,7,2.303389272787101,Low,Recent,Ford,Mid,0
2066,8305,ford,door,2014,clean vehicle,63291.0,blue,arkansas,usa,2 days left,12,0.13121721544586992,Medium,Old,Ford,Mid,0
2067,21822,ford,doors,2015,clean vehicle,36041.0,white platinum tri-coat metallic,new jersey,usa,9 days left,11,0.6054602963209589,Medium,Old,Ford,Mid,0
2068,15500,ford,mustang,2019,clean vehicle,25810.0,red,illinois,usa,19 hours left,7,0.6005191584983147,Low,Recent,Ford,Mid,0
2069,12500,ford,door,2015,clean vehicle,130388.0,blue,arkansas,usa,20 hours left,11,0.09586698264424146,High,Old,Ford,Mid,0
2070,15995,ford,doors,2015,clean vehicle,23878.0,blue,new york,usa,9 days left,11,0.6698354202437288,Low,Old,Ford,Mid,0
2071,16000,ford,transit,2019,clean vehicle,15460.0,white,illinois,usa,19 hours left,7,1.0348619106138024,Low,Recent,Ford,Mid,0
2072,38200,ford,max,2018,clean vehicle,46710.0,white,north carolina,usa,listing expired,8,0.8177945237738434,Medium,Old,Ford,Mid,0
2073,12995,ford,doors,2015,clean vehicle,65342.0,black,new york,usa,9 days left,11,0.1988736360436466,Medium,Old,Ford,Mid,0
2074,14488,ford,doors,2015,clean vehicle,64061.0,tuxedo black metallic,massachusetts,usa,9 days left,11,0.22615591146077238,Medium,Old,Ford,Mid,0
2075,17500,ford,door,2016,clean vehicle,93164.0,white,florida,usa,14 hours left,10,0.1878387806579724,High,Old,Ford,Mid,0
2076,21995,ford,doors,2015,clean vehicle,35629.0,blue,massachusetts,usa,9 days left,11,0.617316867808027,Medium,Old,Ford,Mid,0
2077,8500,ford,connect,2015,clean vehicle,118483.0,white,florida,usa,14 hours left,11,0.07173964417136491,High,Old,Ford,Mid,0
2078,16593,ford,doors,2015,clean vehicle,71573.0,tuxedo black metallic,massachusetts,usa,9 days left,11,0.23182999413194735,Medium,Old,Ford,Mid,0
2079,13000,ford,door,2017,clean vehicle,33660.0,black,illinois,usa,2 days left,9,0.386203618430825,Medium,Old,Ford,Mid,0
2080,14247,ford,doors,2015,clean vehicle,61168.0,blue,pennsylvania,usa,9 days left,11,0.23291209599633803,Medium,Old,Ford,Mid,0
2081,23500,ford,door,2017,clean vehicle,42241.0,gray,illinois,usa,2 days left,9,0.5563183561384404,Medium,Old,Ford,Mid,0
2082,16999,ford,doors,2015,clean vehicle,21004.0,oxford white,pennsylvania,usa,9 days left,11,0.8092835039276363,Low,Old,Ford,Mid,0
2083,25000,ford,door,2017,clean vehicle,45003.0,red,illinois,usa,2 days left,9,0.5555061772286908,Medium,Old,Ford,Mid,0
2084,20159,ford,doors,2015,clean vehicle,45278.0,oxford white,new jersey,usa,9 days left,11,0.44521742971355377,Medium,Old,Ford,Mid,0
2085,31000,ford,door,2017,clean vehicle,1.0,black,illinois,usa,2 days left,9,15500.0,Low,Old,Ford,Mid,0
2086,22500,ford,edge,2018,clean vehicle,24747.0,gray,colorado,usa,8 days left,8,0.909164376919347,Low,Old,Ford,Mid,0
2087,29500,ford,door,2017,clean vehicle,48707.0,black,illinois,usa,2 days left,9,0.6056499958938983,Medium,Old,Ford,Mid,0
2088,59900,ford,max,2020,clean vehicle,2162.0,no_color,ohio,usa,21 hours left,6,27.693018955154876,Low,Recent,Ford,Mid,0
2089,24000,ford,f-150,2017,clean vehicle,50874.0,black,illinois,usa,2 days left,9,0.47174447174447176,Medium,Old,Ford,Mid,0
2090,20500,ford,f-150,2017,clean vehicle,70727.0,black,illinois,usa,2 days left,9,0.28984277796629343,Medium,Old,Ford,Mid,0
2091,27200,ford,explorer,2019,clean vehicle,29382.0,gray,north carolina,usa,2 days left,7,0.9257053398223463,Low,Recent,Ford,Mid,0
2092,24900,ford,f-150,2018,clean vehicle,33194.0,white,virginia,usa,2 days left,8,0.7501129688206055,Medium,Old,Ford,Mid,0
2093,24500,ford,door,2017,clean vehicle,52084.0,white,illinois,usa,2 days left,9,0.47038494768167416,Medium,Old,Ford,Mid,0
2094,34000,ford,expedition,2018,clean vehicle,51122.0,black,virginia,usa,2 days left,8,0.665062691939049,Medium,Old,Ford,Mid,0
2095,28000,ford,door,2017,clean vehicle,40286.0,white,illinois,usa,2 days left,9,0.6950132797180232,Medium,Old,Ford,Mid,0
2096,27000,ford,f-150,2017,clean vehicle,55420.0,black,illinois,usa,2 days left,9,0.4871799498385089,Medium,Old,Ford,Mid,0
2097,34000,ford,wagon,2018,clean vehicle,10282.0,black,virginia,usa,5 days left,8,3.306428085189147,Low,Old,Ford,Mid,0
2098,42500,ford,door,2017,clean vehicle,85278.0,white,illinois,usa,2 days left,9,0.4983641928259009,High,Old,Ford,Mid,0
2099,33000,ford,explorer,2018,clean vehicle,7258.0,black,pennsylvania,usa,2 days left,8,4.5460807273729165,Low,Old,Ford,Mid,0
2100,10200,ford,escape,2018,clean vehicle,93350.0,black,pennsylvania,usa,2 days left,8,0.10926503197609023,High,Old,Ford,Mid,0
2101,25600,ford,explorer,2019,clean vehicle,37166.0,gray,north carolina,usa,2 days left,7,0.6887830602416122,Medium,Recent,Ford,Mid,0
2102,16300,ford,f-150,2018,clean vehicle,69480.0,white,texas,usa,1 days left,8,0.2345965083979793,Medium,Old,Ford,Mid,0
2103,26500,ford,door,2016,clean vehicle,34679.0,white,illinois,usa,2 days left,10,0.7641291810841984,Medium,Old,Ford,Mid,0
2104,36500,ford,f-150,2018,clean vehicle,24151.0,red,pennsylvania,usa,3 days left,8,1.5112620072871812,Low,Old,Ford,Mid,0
2105,25900,ford,explorer,2019,clean vehicle,32796.0,white,north carolina,usa,2 days left,7,0.7897063755831326,Medium,Recent,Ford,Mid,0
2106,22500,ford,door,2016,clean vehicle,67979.0,black,illinois,usa,2 days left,10,0.33097969991173876,Medium,Old,Ford,Mid,0
2107,29000,ford,f-150,2018,clean vehicle,18690.0,white,pennsylvania,usa,3 days left,8,1.5515488737895244,Low,Old,Ford,Mid,0
2108,825,ford,door,2012,salvage insurance,78072.0,white,pennsylvania,usa,7 days left,14,0.01056703341744265,Medium,Old,Ford,Mid,0
2109,10500,ford,door,2016,clean vehicle,54251.0,red,illinois,usa,2 days left,10,0.19354125193541252,Medium,Old,Ford,Mid,0
2110,32000,ford,f-150,2018,clean vehicle,32262.0,white,pennsylvania,usa,3 days left,8,0.9918482472181757,Medium,Old,Ford,Mid,0
2111,27700,ford,f-650,2015,clean vehicle,92358.0,white,texas,usa,2 days left,11,0.29991662967333993,High,Old,Ford,Mid,0
2112,4000,ford,door,2015,clean vehicle,90740.0,red,illinois,usa,2 days left,11,0.04408150670589921,High,Old,Ford,Mid,0
2113,38800,ford,f-150,2018,clean vehicle,35225.0,black,pennsylvania,usa,3 days left,8,1.1014591494918526,Medium,Old,Ford,Mid,0
2114,26200,ford,f-650,2015,clean vehicle,129063.0,white,texas,usa,2 days left,11,0.20300006198475176,High,Old,Ford,Mid,0
2115,19500,ford,wagon,2018,clean vehicle,49985.0,white,wisconsin,usa,23 hours left,8,0.3901092305845637,Medium,Old,Ford,Mid,0
2116,11700,ford,escape,2015,clean vehicle,52340.0,black,illinois,usa,2 days left,11,0.22353413194245428,Medium,Old,Ford,Mid,0
2117,34000,ford,f-150,2018,clean vehicle,21406.0,black,pennsylvania,usa,3 days left,8,1.588265520624095,Low,Old,Ford,Mid,0
2118,38600,ford,srw,2019,clean vehicle,16619.0,white,florida,usa,1 days left,7,2.322503008423586,Low,Recent,Ford,Mid,0
2119,21500,ford,door,2015,clean vehicle,41293.0,black,illinois,usa,2 days left,11,0.5206567540078462,Medium,Old,Ford,Mid,0
2120,38500,ford,f-150,2018,clean vehicle,37053.0,black,pennsylvania,usa,3 days left,8,1.039024126949857,Medium,Old,Ford,Mid,0
2121,38500,ford,f-150,2018,clean vehicle,34532.0,black,pennsylvania,usa,3 days left,8,1.1148756262126083,Medium,Old,Ford,Mid,0
2122,12000,ford,taurus,2017,clean vehicle,13328.0,blue,missouri,usa,8 days left,9,0.9002925950934053,Low,Old,Ford,Mid,0
2123,30500,ford,f-150,2018,clean vehicle,56836.0,off-white,pennsylvania,usa,3 days left,8,0.5366222707039429,Medium,Old,Ford,Mid,0
2124,11300,ford,door,2016,clean vehicle,48080.0,orange,missouri,usa,47 minutes,10,0.23502007029803873,Medium,Old,Ford,Mid,0
2125,29500,ford,f-150,2018,clean vehicle,12271.0,gray,pennsylvania,usa,3 days left,8,2.4038461538461537,Low,Old,Ford,Mid,0
2126,16100,ford,expedition,2014,clean vehicle,97318.0,white,missouri,usa,47 minutes,12,0.16543532095479813,High,Old,Ford,Mid,0
2127,32500,ford,f-150,2018,clean vehicle,12717.0,red,pennsylvania,usa,3 days left,8,2.555433244220789,Low,Old,Ford,Mid,0
2128,29000,ford,mustang,2019,clean vehicle,12764.0,black,texas,usa,10 days left,7,2.2718370544457502,Low,Recent,Ford,Mid,0
2129,30000,ford,f-150,2018,clean vehicle,19951.0,red,pennsylvania,usa,3 days left,8,1.503608660785886,Low,Old,Ford,Mid,0
2130,26000,ford,explorer,2019,clean vehicle,32458.0,white,north carolina,usa,2 days left,7,0.8010105055608614,Medium,Recent,Ford,Mid,0
2131,26000,ford,f-150,2018,clean vehicle,21616.0,gray,pennsylvania,usa,3 days left,8,1.2027570893278439,Low,Old,Ford,Mid,0
2132,18500,ford,escape,2019,clean vehicle,17755.0,blue,north carolina,usa,6 days left,7,1.041901329128182,Low,Recent,Ford,Mid,0
2133,12000,ford,door,2017,clean vehicle,73846.0,gray,texas,usa,9 days left,9,0.16249813804216826,Medium,Old,Ford,Mid,0
2134,30000,ford,f-150,2018,clean vehicle,15771.0,blue,pennsylvania,usa,3 days left,8,1.90210499619579,Low,Old,Ford,Mid,0
2135,14700,ford,escape,2019,clean vehicle,29168.0,silver,north carolina,usa,2 days left,7,0.503959683225342,Low,Recent,Ford,Mid,0
2136,25000,ford,door,2017,clean vehicle,159182.0,red,texas,usa,10 days left,9,0.15705194650182494,Very High,Old,Ford,Mid,0
2137,26550,ford,f-150,2018,clean vehicle,15296.0,white,pennsylvania,usa,5 hours left,8,1.7356344381251225,Low,Old,Ford,Mid,0
2138,27000,ford,explorer,2019,clean vehicle,30476.0,white,north carolina,usa,2 days left,7,0.8859139679102274,Medium,Recent,Ford,Mid,0
2139,34000,ford,door,2016,clean vehicle,131754.0,white,texas,usa,10 days left,10,0.2580547227809191,High,Old,Ford,Mid,0
2140,27500,ford,f-150,2018,clean vehicle,26095.0,gray,pennsylvania,usa,3 days left,8,1.0538013488657265,Low,Old,Ford,Mid,0
2141,25500,ford,f-150,2018,clean vehicle,22107.0,gray,pennsylvania,usa,3 days left,8,1.1534286231228514,Low,Old,Ford,Mid,0
2142,13500,ford,ecosport,2019,clean vehicle,31207.0,brown,north carolina,usa,6 days left,7,0.4325813893873366,Medium,Recent,Ford,Mid,0
2143,4000,ford,door,2015,clean vehicle,112810.0,gray,texas,usa,10 days left,11,0.035457535169442694,High,Old,Ford,Mid,0
2144,25700,ford,f-150,2018,clean vehicle,19058.0,white,pennsylvania,usa,3 days left,8,1.3484443045280445,Low,Old,Ford,Mid,0
2145,29000,ford,door,2015,clean vehicle,109137.0,white,texas,usa,10 days left,11,0.26571863145742086,High,Old,Ford,Mid,0
2146,30500,ford,f-150,2018,clean vehicle,24058.0,black,pennsylvania,usa,3 days left,8,1.2677168627124984,Low,Old,Ford,Mid,0
2147,30000,ford,f-150,2018,clean vehicle,6967.0,black,pennsylvania,usa,3 days left,8,4.305396096440872,Low,Old,Ford,Mid,0
2148,9000,ford,door,2014,clean vehicle,118340.0,gray,texas,usa,10 days left,12,0.07605141075366947,High,Old,Ford,Mid,0
2149,19000,ford,f-150,2018,clean vehicle,36145.0,white,pennsylvania,usa,12 hours left,8,0.5256459912576772,Medium,Old,Ford,Mid,0
2150,25800,ford,explorer,2019,clean vehicle,33942.0,silver,north carolina,usa,2 days left,7,0.7600978110361488,Medium,Recent,Ford,Mid,0
2151,26500,ford,f-150,2018,clean vehicle,38868.0,gray,pennsylvania,usa,3 days left,8,0.6817772517944892,Medium,Old,Ford,Mid,0
2152,29300,ford,explorer,2019,clean vehicle,36190.0,red,north carolina,usa,2 days left,7,0.8095935453565803,Medium,Recent,Ford,Mid,0
2153,6300,ford,fiesta,2018,clean vehicle,37177.0,black,pennsylvania,usa,2 days left,8,0.16945505406423153,Medium,Old,Ford,Mid,0
2154,25400,ford,explorer,2019,clean vehicle,39267.0,white,north carolina,usa,2 days left,7,0.6468371192828767,Medium,Recent,Ford,Mid,0
2155,26000,ford,f-150,2018,clean vehicle,33350.0,gray,pennsylvania,usa,3 days left,8,0.7795868189859374,Medium,Old,Ford,Mid,0
2156,7000,ford,focus,2017,clean vehicle,57889.0,black,north carolina,usa,2 days left,9,0.12091898428053205,Medium,Old,Ford,Mid,0
2157,25900,ford,f-150,2018,clean vehicle,34081.0,red,pennsylvania,usa,36 minutes,8,0.7599319288774133,Medium,Old,Ford,Mid,0
2158,9700,ford,fiesta,2019,clean vehicle,26821.0,gray,north carolina,usa,2 days left,7,0.3616434270375065,Low,Recent,Ford,Mid,0
2159,27000,ford,f-150,2018,clean vehicle,40577.0,black,pennsylvania,usa,3 days left,8,0.6653851840899009,Medium,Old,Ford,Mid,0
2160,9100,ford,fiesta,2019,clean vehicle,52355.0,black,north carolina,usa,2 days left,7,0.1738100695240278,Medium,Recent,Ford,Mid,0
2161,28000,ford,f-150,2018,clean vehicle,30620.0,red,pennsylvania,usa,3 days left,8,0.9144051467946834,Medium,Old,Ford,Mid,0
2162,25700,ford,flex,2019,clean vehicle,22019.0,black,north carolina,usa,6 days left,7,1.1671207992733879,Low,Recent,Ford,Mid,0
2163,27500,ford,f-150,2018,clean vehicle,36742.0,black,pennsylvania,usa,3 days left,8,0.7484418800860028,Medium,Old,Ford,Mid,0
2164,9400,ford,fiesta,2019,clean vehicle,32473.0,white,north carolina,usa,2 days left,7,0.2894623391020509,Medium,Recent,Ford,Mid,0
2165,25500,ford,f-150,2018,clean vehicle,43406.0,blue,pennsylvania,usa,3 days left,8,0.587462851613795,Medium,Old,Ford,Mid,0
2166,20500,ford,flex,2019,clean vehicle,34696.0,white,north carolina,usa,6 days left,7,0.5908291783151282,Medium,Recent,Ford,Mid,0
2167,21500,ford,f-150,2018,clean vehicle,43519.0,gray,pennsylvania,usa,3 days left,8,0.49402573529411764,Medium,Old,Ford,Mid,0
2168,12800,ford,hybrid,2019,clean vehicle,37716.0,gray,north carolina,usa,6 days left,7,0.33936951507277885,Medium,Recent,Ford,Mid,0
2169,23900,ford,f-150,2018,clean vehicle,41627.0,white,pennsylvania,usa,3 days left,8,0.5741327952339771,Medium,Old,Ford,Mid,0
2170,9400,ford,fiesta,2019,clean vehicle,29986.0,gray,north carolina,usa,2 days left,7,0.31346916997365526,Low,Recent,Ford,Mid,0
2171,26900,ford,f-150,2018,clean vehicle,41496.0,silver,pennsylvania,usa,3 days left,8,0.6482396317806106,Medium,Old,Ford,Mid,0
2172,25500,ford,flex,2019,clean vehicle,20613.0,gray,north carolina,usa,6 days left,7,1.237023382167459,Low,Recent,Ford,Mid,0
2173,27000,ford,f-150,2018,clean vehicle,33475.0,blue,pennsylvania,usa,3 days left,8,0.8065479746684192,Medium,Old,Ford,Mid,0
2174,9300,ford,fiesta,2019,clean vehicle,32305.0,silver,north carolina,usa,2 days left,7,0.28787222187828887,Medium,Recent,Ford,Mid,0
2175,14400,ford,fusion,2018,clean vehicle,38148.0,black,pennsylvania,usa,2 days left,8,0.3774672992738997,Medium,Old,Ford,Mid,0
2176,19000,ford,flex,2019,clean vehicle,39976.0,red,north carolina,usa,2 days left,7,0.4752732821372289,Medium,Recent,Ford,Mid,0
2177,14000,ford,fusion,2018,clean vehicle,50513.0,white,pennsylvania,usa,2 days left,8,0.27715088886249356,Medium,Old,Ford,Mid,0
2178,13600,ford,fusion,2019,clean vehicle,31408.0,gray,north carolina,usa,2 days left,7,0.4329969117132032,Medium,Recent,Ford,Mid,0
2179,19200,ford,transit,2018,clean vehicle,41351.0,white,pennsylvania,usa,2 days left,8,0.4643064422518862,Medium,Old,Ford,Mid,0
2180,13600,ford,fusion,2019,clean vehicle,32038.0,red,north carolina,usa,2 days left,7,0.42448266175598487,Medium,Recent,Ford,Mid,0
2181,18600,ford,transit,2018,clean vehicle,38279.0,white,pennsylvania,usa,2 days left,8,0.48589341692789967,Medium,Old,Ford,Mid,0
2182,13700,ford,fusion,2019,clean vehicle,30471.0,red,north carolina,usa,2 days left,7,0.449593069046994,Medium,Recent,Ford,Mid,0
2183,18200,ford,transit,2018,clean vehicle,41569.0,white,pennsylvania,usa,2 days left,8,0.4378157324993986,Medium,Old,Ford,Mid,0
2184,13800,ford,fusion,2019,clean vehicle,31142.0,silver,north carolina,usa,2 days left,7,0.44311723340718623,Medium,Recent,Ford,Mid,0
2185,22000,ford,wagon,2018,clean vehicle,31598.0,black,pennsylvania,usa,2 days left,8,0.6962245640684832,Medium,Old,Ford,Mid,0
2186,13700,ford,fusion,2019,clean vehicle,31380.0,silver,north carolina,usa,2 days left,7,0.4365698989834613,Medium,Recent,Ford,Mid,0
2187,28000,ford,wagon,2018,clean vehicle,22179.0,black,pennsylvania,usa,2 days left,8,1.2623985572587917,Low,Old,Ford,Mid,0
2188,13800,ford,fusion,2019,clean vehicle,29266.0,white,north carolina,usa,2 days left,7,0.4715208255031264,Low,Recent,Ford,Mid,0
2189,18600,ford,transit,2018,clean vehicle,42156.0,white,pennsylvania,usa,2 days left,8,0.44120786583485544,Medium,Old,Ford,Mid,0
2190,13700,ford,fusion,2019,clean vehicle,30875.0,red,north carolina,usa,2 days left,7,0.4437103251716544,Medium,Recent,Ford,Mid,0
2191,13700,ford,fusion,2019,clean vehicle,30609.0,silver,north carolina,usa,2 days left,7,0.44756615485135576,Medium,Recent,Ford,Mid,0
2192,13800,ford,fusion,2019,clean vehicle,29508.0,silver,north carolina,usa,2 days left,7,0.4676539360872954,Low,Recent,Ford,Mid,0
2193,17700,ford,hybrid,2019,clean vehicle,12837.0,gray,north carolina,usa,6 days left,7,1.3787194267019784,Low,Recent,Ford,Mid,0
2194,13900,ford,fusion,2019,clean vehicle,29633.0,white,north carolina,usa,2 days left,7,0.46905581426739557,Low,Recent,Ford,Mid,0
2195,13900,ford,fusion,2019,clean vehicle,27461.0,no_color,north carolina,usa,2 days left,7,0.506153958196781,Low,Recent,Ford,Mid,0
2196,50500,ford,f-650,2018,clean vehicle,74961.0,white,pennsylvania,usa,2 days left,8,0.6736746618286599,Medium,Old,Ford,Mid,0
2197,13600,ford,fusion,2019,clean vehicle,32154.0,gray,north carolina,usa,2 days left,7,0.4229513294977453,Medium,Recent,Ford,Mid,0
2198,55000,ford,srw,2018,clean vehicle,37245.0,black,pennsylvania,usa,3 days left,8,1.4766686355581808,Medium,Old,Ford,Mid,0
2199,13800,ford,fusion,2019,clean vehicle,29345.0,white,north carolina,usa,2 days left,7,0.4702514823144551,Low,Recent,Ford,Mid,0
2200,56000,ford,srw,2018,clean vehicle,25371.0,black,pennsylvania,usa,3 days left,8,2.2071574964527825,Low,Old,Ford,Mid,0
2201,13800,ford,fusion,2019,clean vehicle,30054.0,silver,north carolina,usa,2 days left,7,0.4591582099484279,Medium,Recent,Ford,Mid,0
2202,45800,ford,srw,2018,clean vehicle,11173.0,white,pennsylvania,usa,2 days left,8,4.098800787542509,Low,Old,Ford,Mid,0
2203,13800,ford,fusion,2019,clean vehicle,30902.0,no_color,north carolina,usa,2 days left,7,0.44655858654499564,Medium,Recent,Ford,Mid,0
2204,5500,nissan,sentra,2018,clean vehicle,31231.0,silver,north carolina,usa,5 days left,8,0.1761014344262295,Medium,Old,Nissan,Mid,0
2205,14400,nissan,altima,2020,clean vehicle,10728.0,gray,arizona,usa,2 days left,6,1.3421567713673221,Low,Recent,Nissan,Mid,0
2206,11450,nissan,sport,2018,clean vehicle,35374.0,white,florida,usa,7 days left,8,0.3236749116607774,Medium,Old,Nissan,Mid,0
2207,11000,nissan,sport,2018,clean vehicle,36715.0,black,florida,usa,7 days left,8,0.29959690598104366,Medium,Old,Nissan,Mid,0
2208,11450,nissan,sport,2018,clean vehicle,33437.0,red,florida,usa,7 days left,8,0.34242478617142175,Medium,Old,Nissan,Mid,0
2209,11000,nissan,sport,2018,clean vehicle,36788.0,black,florida,usa,7 days left,8,0.2990024192013917,Medium,Old,Nissan,Mid,0
2210,11200,nissan,sport,2018,clean vehicle,35491.0,black,florida,usa,7 days left,8,0.315564070776513,Medium,Old,Nissan,Mid,0
2211,11400,nissan,sport,2018,clean vehicle,33644.0,black,florida,usa,7 days left,8,0.33883192153366026,Medium,Old,Nissan,Mid,0
2212,11450,nissan,sport,2018,clean vehicle,35831.0,gray,florida,usa,7 days left,8,0.319546773833445,Medium,Old,Nissan,Mid,0
2213,11050,nissan,sport,2018,clean vehicle,35050.0,gray,florida,usa,7 days left,8,0.31525491426778124,Medium,Old,Nissan,Mid,0
2214,11400,nissan,sport,2018,clean vehicle,34924.0,gray,florida,usa,7 days left,8,0.3264137437365784,Medium,Old,Nissan,Mid,0
2215,11050,nissan,sport,2018,clean vehicle,34962.0,silver,florida,usa,7 days left,8,0.3160483940165318,Medium,Old,Nissan,Mid,0
2216,10850,nissan,sport,2018,clean vehicle,39985.0,gray,florida,usa,7 days left,8,0.27134497073975894,Medium,Old,Nissan,Mid,0
2217,10900,nissan,sport,2018,clean vehicle,38816.0,red,florida,usa,7 days left,8,0.2808048020197336,Medium,Old,Nissan,Mid,0
2218,10450,nissan,sport,2018,clean vehicle,41579.0,red,florida,usa,7 days left,8,0.25132275132275134,Medium,Old,Nissan,Mid,0
2219,10800,nissan,sport,2018,clean vehicle,40455.0,gray,florida,usa,7 days left,8,0.2669566936919122,Medium,Old,Nissan,Mid,0
2220,10850,nissan,sport,2018,clean vehicle,39996.0,white,florida,usa,7 days left,8,0.2712703452758957,Medium,Old,Nissan,Mid,0
2221,10800,nissan,sport,2018,clean vehicle,41077.0,black,florida,usa,7 days left,8,0.26291445542626224,Medium,Old,Nissan,Mid,0
2222,10850,nissan,sport,2018,clean vehicle,39183.0,gray,florida,usa,7 days left,8,0.27689873417721517,Medium,Old,Nissan,Mid,0
2223,10800,nissan,sport,2018,clean vehicle,40478.0,black,florida,usa,7 days left,8,0.26680501000518786,Medium,Old,Nissan,Mid,0
2224,10900,nissan,sport,2018,clean vehicle,38806.0,white,florida,usa,7 days left,8,0.28087716133687224,Medium,Old,Nissan,Mid,0
2225,10400,nissan,sport,2018,clean vehicle,45331.0,blue,florida,usa,7 days left,8,0.22941851230918556,Medium,Old,Nissan,Mid,0
2226,10500,nissan,sport,2018,clean vehicle,43531.0,blue,florida,usa,7 days left,8,0.24120187448313885,Medium,Old,Nissan,Mid,0
2227,10800,nissan,sport,2018,clean vehicle,41033.0,silver,florida,usa,7 days left,8,0.2631963737388507,Medium,Old,Nissan,Mid,0
2228,10800,nissan,sport,2018,clean vehicle,40332.0,gray,florida,usa,7 days left,8,0.2677708080232068,Medium,Old,Nissan,Mid,0
2229,11200,nissan,frontier,2019,clean vehicle,22319.0,silver,arizona,usa,2 days left,7,0.5017921146953405,Low,Recent,Nissan,Mid,0
2230,11100,nissan,rogue,2019,clean vehicle,22305.0,blue,arizona,usa,2 days left,7,0.4976239576795481,Low,Recent,Nissan,Mid,0
2231,12200,nissan,maxima,2019,clean vehicle,36996.0,black,arizona,usa,2 days left,7,0.32975646674054654,Medium,Recent,Nissan,Mid,0
2232,4000,nissan,sentra,2019,clean vehicle,1.0,black,arizona,usa,2 days left,7,2000.0,Low,Recent,Nissan,Mid,0
2233,9000,nissan,versa,2019,clean vehicle,27611.0,gray,arizona,usa,2 days left,7,0.3259452411994785,Low,Recent,Nissan,Mid,0
2234,14900,nissan,rogue,2019,clean vehicle,26516.0,silver,arizona,usa,2 days left,7,0.561903684428857,Low,Recent,Nissan,Mid,0
2235,4600,nissan,rogue,2019,clean vehicle,31397.0,blue,arizona,usa,2 days left,7,0.14650614688833682,Medium,Recent,Nissan,Mid,0
2236,6400,nissan,versa,2019,clean vehicle,18300.0,red,arizona,usa,2 days left,7,0.349707666247746,Low,Recent,Nissan,Mid,0
2237,10400,nissan,note,2019,clean vehicle,26743.0,white,arizona,usa,2 days left,7,0.3888722704157942,Low,Recent,Nissan,Mid,0
2238,7800,nissan,versa,2019,clean vehicle,15832.0,black,arizona,usa,2 days left,7,0.4926419503568496,Low,Recent,Nissan,Mid,0
2239,12300,nissan,sport,2019,clean vehicle,31939.0,white,arizona,usa,2 days left,7,0.38509705698184094,Medium,Recent,Nissan,Mid,0
2240,10900,nissan,sentra,2019,clean vehicle,31037.0,gray,arizona,usa,2 days left,7,0.3511824215477801,Medium,Recent,Nissan,Mid,0
2241,8500,nissan,versa,2019,clean vehicle,22521.0,white,arizona,usa,2 days left,7,0.3774087558831365,Low,Recent,Nissan,Mid,0
2242,7300,nissan,versa,2019,clean vehicle,31335.0,white,arizona,usa,2 days left,7,0.23295889711513915,Medium,Recent,Nissan,Mid,0
2243,5900,nissan,versa,2019,clean vehicle,28315.0,red,arizona,usa,2 days left,7,0.20836276310213306,Low,Recent,Nissan,Mid,0
2244,20000,nissan,armada,2017,clean vehicle,83437.0,white,texas,usa,6 days left,9,0.23969893813370408,High,Old,Nissan,Mid,0
2245,11200,nissan,altima,2018,clean vehicle,42250.0,blue,wisconsin,usa,22 hours left,8,0.2650824832548342,Medium,Old,Nissan,Mid,0
2246,14400,nissan,rogue,2018,clean vehicle,45732.0,black,wisconsin,usa,23 hours left,8,0.3148710996435834,Medium,Old,Nissan,Mid,0
2247,16500,nissan,pathfinder,2018,clean vehicle,49185.0,white,wisconsin,usa,22 hours left,8,0.33546131012889846,Medium,Old,Nissan,Mid,0
2248,13400,nissan,rogue,2017,clean vehicle,45826.0,silver,wisconsin,usa,20 hours left,9,0.2924040412857049,Medium,Old,Nissan,Mid,0
2249,12500,nissan,door,2017,clean vehicle,36844.0,white,wisconsin,usa,22 hours left,9,0.33925905821685437,Medium,Old,Nissan,Mid,0
2250,6500,nissan,door,2013,clean vehicle,104343.0,gray,illinois,usa,18 hours left,13,0.0622939507781952,High,Old,Nissan,Mid,0
2251,19800,nissan,pathfinder,2018,clean vehicle,34138.0,white,florida,usa,23 hours left,8,0.5799818389525176,Medium,Old,Nissan,Mid,0
2252,8800,nissan,versa,2018,clean vehicle,34761.0,white,florida,usa,23 hours left,8,0.25314999136988664,Medium,Old,Nissan,Mid,0
2253,12800,nissan,rogue,2018,clean vehicle,32656.0,blue,florida,usa,23 hours left,8,0.3919527207030652,Medium,Old,Nissan,Mid,0
2254,8800,nissan,versa,2018,clean vehicle,34837.0,red,florida,usa,23 hours left,8,0.2525977381020724,Medium,Old,Nissan,Mid,0
